Date,Open,High,Low,Close,Adj Close,Volume
2020-08-14,1.150000,1.207500,1.137500,1.187500,1.187500,13897600
2020-08-17,1.195000,1.195000,1.140000,1.157500,1.157500,9484000
2020-08-18,1.152500,1.217500,1.107500,1.202500,1.202500,15337600
2020-08-19,1.200000,1.210000,1.160000,1.180000,1.180000,10450400
2020-08-20,1.155000,1.170000,1.127500,1.152500,1.152500,9764800
2020-08-21,1.150000,1.400000,1.150000,1.257500,1.257500,42570400
2020-08-24,1.275000,1.282500,1.140000,1.217500,1.217500,18341600
2020-08-25,1.220000,1.312500,1.220000,1.245000,1.245000,11994800
2020-08-26,1.242500,1.305000,1.230000,1.277500,1.277500,11118800
2020-08-27,1.277500,1.345000,1.255000,1.312500,1.312500,13537600
2020-08-28,1.325000,1.392500,1.305000,1.347500,1.347500,16947600
2020-08-31,1.442500,1.787500,1.422500,1.670000,1.670000,151904000
2020-09-01,1.825000,1.955000,1.692500,1.912500,1.912500,92634400
2020-09-02,1.950000,2.012500,1.777500,1.927500,1.927500,52044400
2020-09-03,1.970000,2.112500,1.810000,1.955000,1.955000,57378000
2020-09-04,1.945000,1.980000,1.792500,1.912500,1.912500,30648000
2020-09-08,1.887500,2.070000,1.870000,1.925000,1.925000,39266400
2020-09-09,1.990000,1.997500,1.827500,1.837500,1.837500,36272400
2020-09-10,1.662500,1.737500,1.547500,1.557500,1.557500,62233200
2020-09-11,1.565000,1.582500,1.467500,1.522500,1.522500,24244800
2020-09-14,1.700000,1.750000,1.607500,1.727500,1.727500,40476000
2020-09-15,1.715000,1.815000,1.672500,1.772500,1.772500,22974000
2020-09-16,1.757500,2.260000,1.757500,2.170000,2.170000,77025200
2020-09-17,2.142500,2.442500,2.102500,2.300000,2.300000,68106800
2020-09-18,2.300000,2.442500,2.227500,2.367500,2.367500,69630000
2020-09-21,2.337500,2.400000,2.095000,2.187500,2.187500,30559200
2020-09-22,2.612500,2.792500,2.475000,2.640000,2.640000,139010000
2020-09-23,2.650000,2.715000,2.480000,2.510000,2.510000,42604800
2020-09-24,2.427500,2.452500,2.252500,2.285000,2.285000,31755200
2020-09-25,2.297500,2.545000,2.275000,2.505000,2.505000,30060800
2020-09-28,2.540000,2.565000,2.387500,2.522500,2.522500,27057200
2020-09-29,2.500000,2.662500,2.482500,2.587500,2.587500,20950400
2020-09-30,2.562500,2.690000,2.515000,2.550000,2.550000,24316000
2020-10-01,2.522500,2.562500,2.422500,2.442500,2.442500,18216400
2020-10-02,2.345000,2.445000,2.325000,2.347500,2.347500,17362000
2020-10-05,2.360000,2.397500,2.312500,2.365000,2.365000,11220000
2020-10-06,2.390000,2.460000,2.275000,2.282500,2.282500,18141600
2020-10-07,2.307500,2.390000,2.292500,2.340000,2.340000,13234400
2020-10-08,2.385000,3.410000,2.297500,3.372500,3.372500,305814400
2020-10-09,3.207500,3.700000,2.975000,3.005000,3.005000,308611200
2020-10-12,2.915000,3.192500,2.850000,2.950000,2.950000,94622800
2020-10-13,2.932500,3.105000,2.912500,2.970000,2.970000,40718800
2020-10-14,3.167500,3.170000,3.012500,3.062500,3.062500,43045600
2020-10-15,2.997500,3.775000,2.997500,3.457500,3.457500,159579200
2020-10-16,3.442500,3.475000,3.270000,3.327500,3.327500,46606400
2020-10-19,3.360000,3.625000,3.345000,3.477500,3.477500,52676400
2020-10-20,3.507500,3.535000,3.417500,3.465000,3.465000,26416000
2020-10-21,3.475000,3.605000,3.450000,3.525000,3.525000,21447600
2020-10-22,3.550000,3.967500,3.547500,3.727500,3.727500,64848800
2020-10-23,3.762500,3.845000,3.637500,3.750000,3.750000,26029200
2020-10-26,3.732500,3.862500,3.315000,3.362500,3.362500,53505200
2020-10-27,3.427500,3.427500,3.090000,3.172500,3.172500,28924000
2020-10-28,3.067500,3.262500,2.945000,2.955000,2.955000,25554400
2020-10-29,2.970000,3.062500,2.920000,2.932500,2.932500,16663200
2020-10-30,2.910000,2.910000,2.590000,2.617500,2.617500,46187600
2020-11-02,2.705000,2.772500,2.625000,2.687500,2.687500,20908000
2020-11-03,2.687500,2.965000,2.657500,2.892500,2.892500,29818000
2020-11-04,2.940000,2.942500,2.652500,2.727500,2.727500,23231600
2020-11-05,2.817500,2.960000,2.765000,2.862500,2.862500,18820800
2020-11-06,2.880000,3.042500,2.830000,2.965000,2.965000,22072800
2020-11-09,3.190000,3.232500,2.812500,2.872500,2.872500,24979600
2020-11-10,2.875000,2.915000,2.707500,2.775000,2.775000,15304000
2020-11-11,2.875000,2.987500,2.802500,2.937500,2.937500,19530400
2020-11-12,2.935000,2.967500,2.742500,2.782500,2.782500,17413200
2020-11-13,2.840000,2.887500,2.750000,2.752500,2.752500,14143600
2020-11-16,2.790000,3.165000,2.680000,3.015000,3.015000,39099200
2020-11-17,2.912500,2.980000,2.807500,2.907500,2.907500,26712800
2020-11-18,2.950000,3.010000,2.890000,2.892500,2.892500,12676800
2020-11-19,2.900000,3.197500,2.862500,3.115000,3.115000,47150400
2020-11-20,3.137500,3.365000,3.135000,3.177500,3.177500,33581600
2020-11-23,3.225000,3.530000,3.167500,3.475000,3.475000,38396400
2020-11-24,3.557500,3.565000,3.325000,3.417500,3.417500,28732800
2020-11-25,3.400000,3.812500,3.355000,3.687500,3.687500,35440400
2020-11-27,3.822500,4.185000,3.720000,4.020000,4.020000,50016800
2020-11-30,4.542500,4.855000,4.140000,4.140000,4.140000,127934000
2020-12-01,4.277500,4.350000,3.940000,3.950000,3.950000,50615600
2020-12-02,3.925000,4.170000,3.845000,4.145000,4.145000,31533600
2020-12-03,4.120000,4.160000,3.967500,4.030000,4.030000,25180000
2020-12-04,4.075000,4.322500,4.065000,4.225000,4.225000,35890800
2020-12-07,4.250000,4.375000,4.055000,4.087500,4.087500,29545200
2020-12-08,4.092500,4.302500,3.982500,4.235000,4.235000,64480800
2020-12-09,3.480000,3.682500,3.307500,3.415000,3.415000,97431600
2020-12-10,3.280000,3.602500,3.262500,3.530000,3.530000,30235600
2020-12-11,3.477500,3.500000,3.255000,3.327500,3.327500,29987600
2020-12-14,3.335000,3.357500,3.035000,3.180000,3.180000,40028400
2020-12-15,3.195000,3.505000,3.120000,3.462500,3.462500,32759200
2020-12-16,3.490000,3.577500,3.395000,3.462500,3.462500,23460400
2020-12-17,3.490000,3.745000,3.397500,3.707500,3.707500,32779600
2020-12-18,3.945000,4.075000,3.795000,3.907500,3.907500,66475200
2020-12-21,3.952500,4.087500,3.820000,3.882500,3.882500,39504400
2020-12-22,4.055000,5.010000,4.037500,4.865000,4.865000,122610800
2020-12-23,5.042500,5.587500,4.782500,5.142500,5.142500,103321200
2020-12-24,5.252500,5.370000,4.987500,5.037500,5.037500,25048800
2020-12-28,5.327500,5.492500,5.087500,5.247500,5.247500,35863600
2020-12-29,5.205000,5.267500,4.640000,4.845000,4.845000,36965600
2020-12-30,4.845000,5.000000,4.712500,4.815000,4.815000,23737600
2020-12-31,4.812500,4.950000,4.700000,4.710000,4.710000,27690800
2021-01-04,4.750000,4.775000,4.287500,4.312500,4.312500,40090000
2021-01-05,4.337500,4.520000,4.307500,4.342500,4.342500,19846000
2021-01-06,4.335000,4.745000,4.332500,4.590000,4.590000,24224800
2021-01-07,4.617500,4.862500,4.505000,4.520000,4.520000,24517200
2021-01-08,4.545000,4.575000,4.270000,4.422500,4.422500,25928000
2021-01-11,4.852500,5.162500,4.752500,4.985000,4.985000,59632000
2021-01-12,4.990000,5.100000,4.830000,4.987500,4.987500,28242800
2021-01-13,5.105000,9.662500,5.007500,7.850000,7.850000,578006800
2021-01-14,9.522500,10.765000,8.262500,9.977500,9.977500,374869600
2021-01-15,9.622500,10.187500,8.502500,8.875000,8.875000,187465600
2021-01-19,10.387500,11.380000,9.160000,9.840000,9.840000,298887600
2021-01-20,9.342500,10.297500,9.015000,9.780000,9.780000,133887200
2021-01-21,9.807500,11.187500,9.250000,10.757500,10.757500,224867600
2021-01-22,10.647500,19.190001,10.580000,16.252501,16.252501,788631600
2021-01-25,24.182501,39.794998,15.282500,19.197500,19.197500,711496000
2021-01-26,22.139999,37.500000,20.049999,36.994999,36.994999,714352000
2021-01-27,88.707497,95.000000,62.250000,86.877502,86.877502,373586800
2021-01-28,66.250000,120.750000,28.062500,48.400002,48.400002,235263200
2021-01-29,94.927498,103.495003,62.500000,81.250000,81.250000,202264400
2021-02-01,79.139999,80.500000,53.000000,56.250000,56.250000,149528800
2021-02-02,35.189999,39.500000,18.555000,22.500000,22.500000,312732400
2021-02-03,28.002501,28.350000,21.312500,23.102501,23.102501,170794000
2021-02-04,22.797501,22.875000,13.332500,13.375000,13.375000,249709200
2021-02-05,13.510000,23.750000,12.772500,15.942500,15.942500,325380000
2021-02-08,18.102501,18.165001,14.505000,15.000000,15.000000,102749200
2021-02-09,14.152500,14.250000,11.630000,12.577500,12.577500,107372400
2021-02-10,12.692500,15.707500,11.637500,12.800000,12.800000,145820000
2021-02-11,12.502500,13.830000,12.055000,12.775000,12.775000,52226800
2021-02-12,12.687500,13.810000,12.012500,13.100000,13.100000,58293200
2021-02-16,13.165000,13.375000,12.260000,12.377500,12.377500,32700000
2021-02-17,12.442500,12.797500,11.140000,11.485000,11.485000,36747200
2021-02-18,12.122500,12.217500,10.162500,10.172500,10.172500,95962400
2021-02-19,10.320000,10.972500,9.625000,10.147500,10.147500,59312800
2021-02-22,11.672500,12.127500,10.600000,11.500000,11.500000,77904000
2021-02-23,11.242500,11.557500,10.000000,11.242500,11.242500,30260800
2021-02-24,11.175000,22.927500,11.175000,22.927500,22.927500,332446800
2021-02-25,42.389999,46.169998,25.250000,27.182501,27.182501,601235200
2021-02-26,29.365000,35.724998,21.500000,25.434999,25.434999,368776800
2021-03-01,26.135000,33.497501,24.992500,30.100000,30.100000,199176000
2021-03-02,29.232500,33.299999,28.049999,29.545000,29.545000,135132000
2021-03-03,30.627501,31.937500,28.280001,31.045000,31.045000,77095600
2021-03-04,31.250000,36.967499,28.825001,33.087502,33.087502,130427600
2021-03-05,32.042500,37.882500,31.875000,34.435001,34.435001,122934800
2021-03-08,38.722500,52.717499,36.525002,48.625000,48.625000,254262400
2021-03-09,54.427502,62.462502,52.127499,61.724998,61.724998,156397200
2021-03-10,67.357498,87.125000,43.000000,66.250000,66.250000,286282400
2021-03-11,60.410000,70.375000,58.150002,65.000000,65.000000,113250000
2021-03-12,68.750000,73.875000,65.567497,66.125000,66.125000,103383600
2021-03-15,69.379997,70.750000,51.500000,55.035000,55.035000,96401600
2021-03-16,50.790001,55.174999,43.087502,52.042500,52.042500,141691600
2021-03-17,54.459999,57.867500,51.000000,52.452499,52.452499,65926400
2021-03-18,53.500000,54.720001,48.912498,50.437500,50.437500,47059600
2021-03-19,48.932499,56.750000,45.665001,50.067501,50.067501,98709200
2021-03-22,51.314999,52.590000,46.549999,48.622501,48.622501,40246000
2021-03-23,49.375000,50.437500,44.387501,45.437500,45.437500,57716400
2021-03-24,39.494999,41.742500,29.655001,30.084999,30.084999,96711600
2021-03-25,30.872499,46.875000,29.225000,45.937500,45.937500,203849200
2021-03-26,49.419998,54.732498,40.814999,45.250000,45.250000,149722800
2021-03-29,45.187500,48.480000,43.377499,45.325001,45.325001,40168800
2021-03-30,46.875000,51.075001,45.500000,48.615002,48.615002,68379600
2021-03-31,49.375000,49.865002,46.777500,47.455002,47.455002,33575200
2021-04-01,48.340000,49.242500,45.900002,47.862499,47.862499,37337200
2021-04-05,42.750000,48.750000,41.202499,46.737499,46.737499,56282000
2021-04-06,46.302502,48.000000,45.889999,46.125000,46.125000,24873200
2021-04-07,45.805000,46.125000,44.027500,44.492500,44.492500,19073200
2021-04-08,46.470001,46.470001,41.075001,42.564999,42.564999,40189600
2021-04-09,42.424999,42.895000,38.250000,39.590000,39.590000,37849600
2021-04-12,39.527500,40.974998,33.752499,35.272499,35.272499,66734400
2021-04-13,35.470001,36.345001,33.000000,35.247501,35.247501,27227600
2021-04-14,35.892502,43.522499,35.750000,41.632500,41.632500,84552400
2021-04-15,40.750000,41.562500,38.200001,39.110001,39.110001,31427200
2021-04-16,39.000000,40.049999,37.812500,38.672501,38.672501,20858800
2021-04-19,42.950001,43.799999,40.582500,41.092499,41.092499,42080800
2021-04-20,41.035000,41.222500,38.340000,39.632500,39.632500,18634400
2021-04-21,39.599998,40.744999,38.980000,39.627499,39.627499,15251200
2021-04-22,39.775002,39.775002,36.715000,37.792500,37.792500,17383200
2021-04-23,37.250000,38.415001,36.174999,37.794998,37.794998,16116400
2021-04-26,37.744999,43.669998,37.189999,42.232498,42.232498,42128400
2021-04-27,45.887501,47.000000,43.292500,44.442501,44.442501,35730800
2021-04-28,43.025002,45.494999,41.507500,44.645000,44.645000,23155600
2021-04-29,44.139999,45.215000,42.687500,44.047501,44.047501,15041200
2021-04-30,43.750000,45.950001,43.174999,43.397499,43.397499,17734400
2021-05-03,44.372501,44.372501,39.902500,40.549999,40.549999,21044000
2021-05-04,39.750000,40.372501,37.950001,40.182499,40.182499,16030000
2021-05-05,40.457500,41.375000,39.582500,39.869999,39.869999,11221600
2021-05-06,40.215000,41.180000,38.900002,40.252499,40.252499,11771200
2021-05-07,40.027500,41.852501,39.375000,40.277500,40.277500,11738400
2021-05-10,40.327499,40.397499,35.750000,35.805000,35.805000,19226800
2021-05-11,34.250000,37.625000,34.125000,36.730000,36.730000,18738400
2021-05-12,36.424999,37.625000,35.557499,36.197498,36.197498,10926000
2021-05-13,36.860001,42.487499,36.607498,41.125000,41.125000,35494000
2021-05-14,40.000000,41.617500,39.055000,39.980000,39.980000,17174000
2021-05-17,39.962502,45.625000,39.750000,45.150002,45.150002,29848400
2021-05-18,43.634998,47.299999,42.067501,45.167500,45.167500,30954800
2021-05-19,42.997501,44.744999,41.037498,42.207500,42.207500,19303600
2021-05-20,42.697498,43.727501,41.724998,42.622501,42.622501,9912800
2021-05-21,42.750000,44.810001,42.582500,44.197498,44.197498,14618800
2021-05-24,43.962502,47.115002,43.337502,45.002499,45.002499,18657200
2021-05-25,45.250000,54.277500,45.250000,52.357498,52.357498,59550000
2021-05-26,57.250000,62.119999,56.387501,60.639999,60.639999,84479600
2021-05-27,57.450001,66.000000,56.750000,63.532501,63.532501,62105200
2021-05-28,65.742500,67.199997,55.357498,55.500000,55.500000,47005600
